Time Stamp,F,C,I,B,G,K,E,H,J,D,A
1/1/20 0:00,1180.6,1630.5,553.7,982.7,941.3,1986.3,795.5,303.8,4897.1,604.5,1540.9
1/1/20 1:00,1135.7,1575.6,535.4,947.6,901.9,1891.3,761.8,292.3,4763.3,600.8,1485.7
1/1/20 2:00,1107.1,1549.5,517.1,924.2,876.9,1815.5,748.6,279.9,4622.3,596.7,1467.9
1/1/20 3:00,1095.1,1527.5,505.4,909,856,1767.3,742.4,274.5,4510.8,595.7,1442.4
1/1/20 4:00,1099.7,1548.3,501.2,912.5,858.4,1762,762,273.6,4456.4,587.1,1449.3
1/1/20 5:00,1117.4,1576.9,510.3,933.7,876.2,1780.7,776,273.4,4501.4,596.2,1461.4
1/1/20 6:00,1138.4,1627.8,524,956.4,906.7,1827.7,804.4,279.1,4610.5,611.3,1502.3
1/1/20 7:00,1169.9,1684.5,531.6,982.5,929,1842.3,846.6,291.1,4711.7,589.1,1557.1
1/1/20 8:00,1206.7,1729.3,542.1,1002.2,954.6,1868.2,877.4,300,4835.9,591.9,1567.8
1/1/20 9:00,1264.3,1771.2,560.8,1032.8,995.6,1902.1,915.8,303.7,4994.6,596.5,1607.5
1/1/20 10:00,1306.1,1791.2,575.8,1055.8,1032.2,1875.2,948.6,324,5116.3,603.1,1652
1/1/20 11:00,1317.4,1823.9,602.2,1091.4,1051.8,1937.1,964.7,342.6,5240.3,617.1,1686.5
1/1/20 12:00,1323.2,1846.7,622,1119.8,1077.8,2127.6,964.5,341.1,5390.6,626.8,1707.2
1/1/20 13:00,1324.5,1873.5,632.7,1133.5,1084,2171.8,947.9,348.9,5474.4,640.5,1699.2
1/1/20 14:00,1320.4,1870.1,635.2,1136.5,1090.7,2251.6,939.5,350.8,5510.6,633.6,1690.1
1/1/20 15:00,1345.7,1883.9,642.6,1138,1107.3,2302.7,945.1,350.8,5558.8,623.2,1670.8
1/1/20 16:00,1438.3,1929.9,671.6,1174.6,1176.4,2455.1,993,367.3,5692.5,633.8,1730.3
1/1/20 17:00,1522,2001.1,703.7,1226.3,1246.4,2637.8,1042.8,391.3,5863.8,670,1843.9
1/1/20 18:00,1509.3,1997.3,704.1,1212.9,1243.9,2625,1035,387.6,5868.8,639.6,1828.1
1/1/20 19:00,1475.3,1968.3,695.3,1187.8,1220.6,2573.5,1011.6,376.9,5818.7,624.2,1813.3
1/1/20 20:00,1426,1908.2,681.6,1154.6,1181,2507.2,974.5,369.3,5730,641.5,1770
1/1/20 21:00,1355.6,1841.4,658.4,1114.3,1119.7,2396.8,926.4,363,5597.1,635.9,1717.6
1/1/20 22:00,1258.9,1759.1,617.8,1052.5,1045.4,2226.9,866.1,339.7,5359.9,624.7,1634.7
1/1/20 23:00,1175.1,1670.2,574.8,1002.6,972,2052.9,816.7,315.8,5054.5,615.3,1548.7
1/2/20 0:00,1137.9,1595.5,544.5,966.3,930.1,1928.6,786,298,4804.2,606.1,1484.7
1/2/20 1:00,1112.9,1569.7,528.6,938.4,912,1854.5,772,284.7,4638.2,605,1449.9
1/2/20 2:00,1103.8,1589.2,516.9,927.5,893.5,1814.3,768.6,289.2,4540.8,601.6,1435.6
1/2/20 3:00,1112.1,1580.5,511.2,926.7,894.8,1806.7,767,287.4,4498.2,584.4,1431.4
1/2/20 4:00,1134.1,1619.3,520,946.4,912.8,1842.4,790.1,295.7,4549.3,602.8,1448.4
1/2/20 5:00,1201.8,1708.5,548.1,1007.5,966.8,1953.5,844.5,309.6,4783.6,615.1,1518.7
1/2/20 6:00,1311.5,1820.5,608.1,1103.9,1050.1,2152.3,943.4,347.6,5276.3,632.5,1661.2
1/2/20 7:00,1394.5,1916.9,661.9,1176.8,1119.8,2281.4,1006,362.7,5756.2,619.2,1771.9
1/2/20 8:00,1419.3,1943.9,669.4,1194.8,1130.1,2271,1021.7,361,6027.1,637.9,1791.1
1/2/20 9:00,1423.9,1938.8,675.1,1181.3,1091.5,2204.1,1031.7,358.9,6159.4,659.1,1779.6
1/2/20 10:00,1426.6,1903.5,648.7,1153.8,1053.4,2142.7,1016.2,350.4,6203.9,644.3,1755.6
1/2/20 11:00,1401,1847.2,637.8,1139.3,1019.4,2089.6,974.6,342,6216.4,616.7,1739.2
1/2/20 12:00,1311.5,1827.6,632.4,1124,1005.9,2085.8,928.9,328.3,6222.2,631.5,1736.6
1/2/20 13:00,1279.7,1853.6,641.8,1154.8,1055.4,2178.5,925.8,329.9,6228.9,631.5,1781.3
1/2/20 14:00,1308.9,1859.1,659.8,1172.5,1087,2256.9,936.4,335.2,6180.8,636.4,1786.1
1/2/20 15:00,1377.2,1867.5,679.3,1170.6,1102.2,2323.7,960.9,342.5,6203.7,619.5,1773.7
1/2/20 16:00,1467.4,1932.9,707.5,1209.1,1174.1,2495.8,1017.9,365.5,6323.6,615.5,1789.7
1/2/20 17:00,1551.7,2035.3,748.4,1262.5,1260.5,2699.7,1060,396.9,6486.5,629.2,1858.6
1/2/20 18:00,1549.4,2008.5,753.7,1250,1281.8,2714.4,1062.2,401,6343.4,618,1854.1
1/2/20 19:00,1514.2,1985.7,733.6,1223.2,1259.2,2640.9,1036.9,394.1,6167.2,625.2,1814.3
1/2/20 20:00,1457.4,1922.6,711.3,1182.8,1218,2542.4,997.6,380.8,5970.8,613,1769.1
1/2/20 21:00,1379.4,1841.9,671.7,1126.8,1156,2400.2,944,360.9,5737.1,597.2,1714.8
1/2/20 22:00,1273.4,1743.6,622.1,1055.3,1068.7,2206.3,863.9,336.5,5408.9,576,1628.3
1/2/20 23:00,1190.2,1647.5,570,993.6,983.5,2003.9,792.5,310.8,5043.5,576,1524.4
1/3/20 0:00,1137.9,1584.5,529.7,947,921.3,1845.5,754.4,290.2,4727.9,589.8,1444.2
1/3/20 1:00,1104.1,1564.1,508.6,916.7,880.1,1743.5,726.4,280.1,4525.6,560.6,1409.4
1/3/20 2:00,1084.4,1547.7,493.9,899.4,859.4,1684.1,714.8,274,4391.4,562.3,1410.8
1/3/20 3:00,1087.6,1549.9,487.4,896.4,852.8,1665.6,710,268.1,4328.2,564.4,1399.6
1/3/20 4:00,1112.6,1580.8,496.4,914.6,866.2,1695.2,728.4,273.9,4348.9,543.7,1436.1
1/3/20 5:00,1170.1,1658.5,526.4,971.6,912.2,1794.4,773.1,291.1,4587,553.5,1503.9
1/3/20 6:00,1277.1,1805.2,581.2,1056.8,1007,1975.4,855.9,306.7,5062.6,573.6,1652.9
1/3/20 7:00,1353.3,1911.9,635.5,1124.8,1073.3,2129.6,913.1,327.1,5548.2,626,1744.1
1/3/20 8:00,1379,1947.2,658.3,1144.3,1088.9,2208.9,953.8,340.7,5877.4,626.3,1755.9
1/3/20 9:00,1398.1,1956.4,681.7,1159.2,1110.4,2277.7,982.8,352.6,6098.9,636.3,1752.3
1/3/20 10:00,1391.6,1986.8,698.7,1183.3,1121.1,2342.6,991.7,366.3,6195.1,637.6,1786
1/3/20 11:00,1403.3,1970.2,693.8,1184.5,1125,2350,977.2,360.8,6241.3,635.2,1790.2
1/3/20 12:00,1383.9,1945.9,695.6,1184.5,1130.4,2349,966.5,359.6,6247.4,598.8,1792.5
1/3/20 13:00,1372.6,1957.7,686.5,1190.5,1135.3,2349.5,962,353.2,6236.7,601.9,1800.9
1/3/20 14:00,1368,1940.6,689,1182.2,1135.9,2371.3,949.9,346.8,6209.5,616,1784.4
1/3/20 15:00,1385.5,1944.1,688.9,1175.2,1131,2373,955.4,348.4,6211.7,593.8,1785.1
1/3/20 16:00,1455.1,1960.6,708.3,1202.7,1166.5,2483.4,988.3,366.3,6303.7,618.8,1818.7
1/3/20 17:00,1494.2,1998.3,736.9,1226.8,1202.4,2618.9,1023.2,391.3,6374.4,614.9,1890.5
1/3/20 18:00,1472.4,1966.7,729.4,1198.4,1190.6,2611.1,1009.6,398.2,6195.3,603.4,1872.3
1/3/20 19:00,1427.9,1920.4,710,1168.8,1164.3,2529.1,986.1,390.9,6012.6,593.9,1850.3
1/3/20 20:00,1387.9,1883.5,686.7,1134.5,1132.6,2440.3,949.5,380.5,5806.6,611.1,1810.3
1/3/20 21:00,1320.4,1786,654.3,1085.8,1089,2322.8,889.4,359.3,5602.9,592.8,1754.4
1/3/20 22:00,1237.3,1680.3,607.9,1017.6,1019.5,2163,822.4,330.8,5333.7,587.9,1657.4
1/3/20 23:00,1153.6,1581.9,560.2,964,941,1985.2,756.1,310.8,5028.5,552.6,1552.9
1/4/20 0:00,1104.4,1522.1,526.5,921.1,879.9,1833.5,726.5,296.3,4732.7,572.3,1484.8
1/4/20 1:00,1069.6,1466.6,504.5,888.9,842,1729.9,705,286.2,4527.5,558.9,1447.1
1/4/20 2:00,1050.6,1472.8,489.1,871,818.7,1665.7,695.1,283.8,4390.8,537.2,1425.8
1/4/20 3:00,1037.8,1476.5,483.5,867.2,809.2,1632.3,687.7,274.8,4309,534.2,1425.4
1/4/20 4:00,1040,1482.5,483.3,875.5,810,1635.8,692.7,277.6,4296,536.6,1432.9
1/4/20 5:00,1074.8,1504.6,498.6,907.5,833.1,1672.4,710.9,277,4361.7,545.4,1473.9
1/4/20 6:00,1118.1,1566.5,519.9,957.7,874.2,1753.3,747.1,284.2,4524.4,559.3,1527
1/4/20 7:00,1179,1659.2,516.9,1014.8,925,1859.9,780.8,306,4761,596.6,1592.5
1/4/20 8:00,1256.3,1740.5,548.7,1060.3,971.8,1970.7,826.4,326.3,4984.7,596.8,1647
1/4/20 9:00,1328.6,1816.3,579,1099.7,1022.6,2093.9,876.6,337.4,5224.7,625.8,1707.9
1/4/20 10:00,1368.3,1852.7,605.6,1129.7,1066.2,2191.6,937.9,338,5412.8,594.4,1740.6
1/4/20 11:00,1387.8,1856.5,623,1148.3,1081.3,2242.7,912.7,343.2,5525.2,621.4,1761.7
1/4/20 12:00,1387.7,1862.1,620.8,1146.6,1063.1,2252.2,894,343.7,5556.4,630.5,1756.6
1/4/20 13:00,1382.8,1851,617.8,1144.2,1055.7,2223,873.4,334.3,5542.8,662.3,1752
1/4/20 14:00,1379.2,1818.4,613,1140.3,1055.1,2215,870.1,330.6,5517.6,624.8,1741.9
1/4/20 15:00,1391,1846.8,609.2,1147.6,1056.5,2222.9,880.6,333.6,5500.3,617.7,1751
1/4/20 16:00,1447.8,1898.4,630.8,1184.7,1100.5,2333,926.1,347.4,5583,639.1,1802.8
1/4/20 17:00,1485.7,1952.6,660.5,1212.7,1154.3,2467.7,957.8,367.9,5699.5,677.3,1853.1
1/4/20 18:00,1461.4,1945.5,658.8,1197.1,1147.7,2451,948.6,371.2,5692.1,675,1847.7
1/4/20 19:00,1414.9,1909.4,647.8,1167.5,1123.7,2378.4,921.7,362.6,5618.4,682.6,1813
1/4/20 20:00,1382.7,1882.5,634.1,1150.6,1095,2323.9,906.3,362.1,5515.7,675.7,1806.3
1/4/20 21:00,1329,1820.6,615.1,1119.8,1060,2244.1,858.5,344.2,5405.5,654.7,1773.7
1/4/20 22:00,1262.2,1750.4,583.5,1060.7,1010.6,2127.5,813.9,315.3,5236.1,627.8,1703.1
1/4/20 23:00,1192,1685.2,547.3,1003.6,946.2,1976.9,774.8,302.5,5016.3,634.3,1616.4
1/5/20 0:00,1136.9,1626,513.3,956.7,888.5,1852.9,738.3,281.1,4602.2,627.8,1530.9
1/5/20 1:00,1102.7,1594.7,487.9,924.4,854,1765.2,700.3,267.7,4413.4,608.9,1492.5
1/5/20 2:00,1084.9,1578.6,473,912.6,827.4,1706.4,690.4,265.9,4459.5,606.4,1467.7
1/5/20 3:00,1083.7,1570.7,468.2,908.3,825.5,1682,690.8,259,4404.3,606.1,1462.3
1/5/20 4:00,1096.4,1579.7,467.6,912.4,827.8,1687.4,695,262.9,4386.6,610.1,1466.5
1/5/20 5:00,1114.3,1604.1,478,933,853.1,1729.9,718.7,267.3,4452.1,618,1483.3
1/5/20 6:00,1152.5,1672.5,496.2,970.5,892.5,1807.3,749.4,279.4,4578,587.4,1525.8
1/5/20 7:00,1214.6,1736.1,514.8,1006.6,935.4,1868.1,816.4,298.4,4729.6,610.9,1570.3
1/5/20 8:00,1281.1,1811.2,539.3,1036.6,977.1,1922.6,885.5,325.9,4944.1,629.6,1604.8
1/5/20 9:00,1330,1871.7,566.5,1062.6,1014.1,2012.1,942.6,336.9,5154.2,646.6,1629.3
1/5/20 10:00,1340.9,1901.8,585.6,1072.1,1023.9,1984.4,964.2,344.1,5284.2,645.8,1664.1
1/5/20 11:00,1316.6,1907.8,609.2,1073.3,1036,2004.4,977.1,346,5383.6,627,1675.5
1/5/20 12:00,1308.1,1915.1,616.4,1079.5,1037.5,2019.7,974,348.6,5462.4,617.6,1698.6
1/5/20 13:00,1289,1894.3,618.7,1111,1021.7,2068.1,966.4,347.1,5477.6,617,1692.2
1/5/20 14:00,1315.2,1898.5,624,1134.5,1040.1,2081.7,960.4,345.9,5501.5,618.1,1706.4
1/5/20 15:00,1374.6,1921.7,641.8,1153.6,1085.1,2210.5,970.4,351.5,5540.8,627,1722.9
1/5/20 16:00,1493.2,1983.1,678.4,1203.4,1171.8,2406.2,1012.8,367.1,5677.6,671.5,1778.7
1/5/20 17:00,1588.5,2074.2,726.4,1261.3,1270.2,2637.6,1070.1,394.7,5918,688.6,1889.3
1/5/20 18:00,1573.9,2049.3,733.3,1240.8,1270.6,2637.5,1069,392.1,5937.4,664.5,1867.9
1/5/20 19:00,1541.2,2004.8,725.4,1214.9,1238,2584.6,1052.2,385.8,5887.7,646.3,1837
1/5/20 20:00,1492.2,1954.3,707.9,1173.9,1200.3,2507.9,1019.6,378,5787.4,647.2,1800.4
1/5/20 21:00,1410.2,1870.6,676.4,1112.7,1142.4,2380.7,962.1,361.7,5627,657.8,1733.2
1/5/20 22:00,1313.2,1772.5,630.9,1054.5,1062,2209.4,888,333.1,5358.6,644.1,1657.4
1/5/20 23:00,1235.2,1703,581.6,1007.9,980.9,2024.7,834.8,310.4,5038.3,640.4,1579.4
1/6/20 0:00,1192.7,1663.7,546.1,972.3,928,1882.5,817,289.9,4797.9,637.7,1516.5
1/6/20 1:00,1167.4,1627.4,528.7,951.4,902.9,1807.5,802,279.1,4658.7,637.4,1492.5
1/6/20 2:00,1159.3,1597.8,517,942.6,892.9,1767,794.4,269.3,4555.7,633.3,1477.7
1/6/20 3:00,1161.9,1604.9,512.5,942,891.1,1753.3,803.4,270.2,4515.4,632.6,1464.9
1/6/20 4:00,1190.3,1653.6,521.9,965.1,904.9,1798.7,830.9,280.7,4565.8,638.2,1490.7
1/6/20 5:00,1279.2,1761.4,557.9,1041.6,961,1930.1,901.7,298.7,4838.4,653.8,1573.3
1/6/20 6:00,1408.4,1953.5,623.8,1160.6,1066.4,2156.1,1014.8,329.4,5332.5,684.7,1726
1/6/20 7:00,1488,2066.5,692.4,1234.6,1138.4,2324,1065.3,357.2,5848.2,693.6,1832.9
1/6/20 8:00,1509.8,2060.6,706.6,1240.5,1163.8,2385.2,1075.8,363.2,6155.4,658.7,1862.1
1/6/20 9:00,1522.7,2070.3,719.8,1257.6,1172.6,2426,1078.8,365.1,6363.8,665.3,1902.3
1/6/20 10:00,1525.5,2086.7,713.6,1268.1,1147.1,2434.9,1077.4,362.5,6444.5,648.5,1893.2
1/6/20 11:00,1520.4,2085.6,691.7,1254.6,1064.2,2323.2,1063.1,342,6390.8,679.9,1875.1
1/6/20 12:00,1503.5,2062.7,679.1,1251.8,1071.3,2131.2,1052.1,326.1,6331.6,681.7,1852
1/6/20 13:00,1477.6,2031.5,696.1,1233.5,1103.9,2175.4,1046.1,336.2,6349.4,672.1,1849.1
1/6/20 14:00,1428.1,1995.9,690.8,1219.7,1089.4,2276.5,1020.8,337.6,6295,667,1830
1/6/20 15:00,1448.2,1998.9,693.9,1230.2,1118.4,2344.8,1019.3,348.1,6334,644.1,1832.5
1/6/20 16:00,1537.6,2079.3,718.6,1278.5,1189.6,2489.3,1056.3,359.3,6427.1,640.9,1890.6
1/6/20 17:00,1637.6,2173.2,762.8,1352.8,1281.6,2710,1083.5,389,6581.3,652.1,2007.2
1/6/20 18:00,1632,2159.8,770.7,1339,1287.5,2735.3,1091.5,403.1,6461.7,652.6,1993.4
1/6/20 19:00,1589.8,2126.3,757.5,1315.3,1261.3,2680.7,1095.3,405.9,6301.1,646.3,1971.8
1/6/20 20:00,1534.7,2059.4,732.2,1267.6,1226.9,2593.2,1049.7,397.4,6098.5,671,1901.3
1/6/20 21:00,1445.1,1985.6,695.5,1196.7,1170.4,2448.3,1004.2,377.2,5857.6,655.4,1828.7
1/6/20 22:00,1330.9,1863.1,641.1,1109.5,1084.7,2246.4,932.9,343.4,5521.9,636.3,1730.1
1/6/20 23:00,1248.1,1755.1,589.2,1046.6,1000,2043.2,864.9,313.2,5139.3,618.7,1633.6
1/7/20 0:00,1205.7,1705.6,547.3,1000.8,941.5,1902.9,828.3,294.4,4806.9,586.5,1580.3
1/7/20 1:00,1173.8,1695,527.9,977.8,906.8,1816.2,815.8,289.5,4608.5,584.3,1562.1
1/7/20 2:00,1156.8,1689.6,518.2,968.5,891.5,1778.7,807.8,287.3,4493.3,585.6,1561.8
1/7/20 3:00,1160,1694.7,515,976.7,886.5,1772,803.1,284.1,4445.6,607.4,1573.9
1/7/20 4:00,1189.5,1747.8,522.6,1004.9,904,1804.2,820,290.9,4492.9,584.6,1617.7
1/7/20 5:00,1276.5,1867.5,554.1,1083.3,969.7,1924.6,889.8,301.3,4756.5,597.6,1718.7
1/7/20 6:00,1409.5,2039.1,624.8,1203.1,1078.7,2141.7,1006.3,339.6,5277,624.8,1879.9
1/7/20 7:00,1481.8,2164.3,691,1265.3,1139,2287.3,1050,367.2,5800.2,678.8,1979.5
1/7/20 8:00,1459.5,2154.5,697.3,1266.6,1148.4,2309.6,1053.6,369.1,6088.8,678.1,1971.2
1/7/20 9:00,1428,2139.9,705.6,1271.5,1109.4,2288.4,1044.1,367.4,6230.1,678.3,1907.1
1/7/20 10:00,1409.1,2131.9,699.9,1274.6,1083.1,2294.9,1016,351.8,6245.7,673,1896.2
1/7/20 11:00,1393.2,2079.6,701,1272.7,1061.9,2294.4,1044.2,346.5,6268,651.1,1903.5
1/7/20 12:00,1420.6,2071.5,692.7,1258.8,1079.2,2279.1,1074.8,346.2,6269.6,643,1878.2
1/7/20 13:00,1435.8,2080.2,688.1,1259.2,1096.3,2262.9,1076.7,342.4,6239.3,650.6,1881.3
1/7/20 14:00,1430.2,2044.6,693.1,1247.5,1122.6,2268.2,1043.5,338.4,6256.5,656,1848.8
1/7/20 15:00,1455.4,2053.6,707.3,1248.2,1144.5,2372.8,1024.9,349.5,6340.3,661.6,1829.2
1/7/20 16:00,1539.2,2116.1,738.9,1287,1209.7,2545.1,1071.5,372.7,6480.1,665.5,1871.8
1/7/20 17:00,1616.9,2179.7,765.2,1336.5,1272.8,2700,1112.5,399.5,6574.6,685.2,1965.9
1/7/20 18:00,1617.1,2189.5,765.5,1333.4,1275.8,2708.2,1128.3,413.9,6427.6,657.5,1983.7
1/7/20 19:00,1579.7,2145.7,751.2,1306,1250.3,2656.8,1109.1,405.3,6281.3,675.9,1943.9
1/7/20 20:00,1526.9,2079.1,727.5,1265.8,1220.2,2576.8,1084,392.8,6085.9,660.8,1893
1/7/20 21:00,1442.5,1960.1,693.3,1198,1153.2,2445.6,1017.9,373.2,5838.1,644,1828.2
1/7/20 22:00,1337.7,1843.3,637.4,1115.3,1064.3,2242,939.6,336.1,5489.2,633.9,1743
1/7/20 23:00,1244.8,1749.5,579.5,1062.9,984.4,2045,872.4,311.3,5121.6,616.6,1653.7
1/8/20 0:00,1197.9,1703.4,544.6,1021.7,934.3,1910.9,838.3,301.5,4819.3,610.2,1566.1
1/8/20 1:00,1170,1666.2,533.1,989.3,910.6,1834,821.1,294.9,4636.7,607.3,1558.5
1/8/20 2:00,1157.4,1641.2,518.8,980,901.8,1791.4,809,292.5,4524.6,603.4,1541.7
1/8/20 3:00,1163.2,1649.8,517,981.1,902.2,1787.8,810.5,296.2,4489.6,604.2,1534.8
1/8/20 4:00,1177.1,1688.8,528.8,1009.7,919.1,1833.1,833.6,302.1,4539.8,610.7,1555.4
1/8/20 5:00,1262.6,1790.3,564.7,1079.5,979.9,1961.6,889.6,309.1,4807.6,626.1,1626
1/8/20 6:00,1401.2,1966.8,633.6,1193.6,1085.1,2189.2,998.9,341.8,5356.3,642,1753.4
1/8/20 7:00,1469.8,2066.3,691.5,1262.4,1156.3,2340.8,1050.7,360.8,5904.7,656.7,1853.1
1/8/20 8:00,1445.2,2055.3,691,1272.4,1151,2347.9,1057.7,366.5,6188.3,663.8,1871.1
1/8/20 9:00,1394.4,2042.8,719.6,1283.1,1150.2,2324.5,1089,354.6,6360.9,663,1875.5
1/8/20 10:00,1396.2,2033.8,714.9,1276.2,1118.6,2326.7,1079,351.4,6342,660,1901.4
1/8/20 11:00,1457.5,2040.9,707.9,1286.3,1092.4,2245.9,1073.2,350.8,6340.9,657,1907.5
1/8/20 12:00,1409.4,2025.4,704.2,1294.6,1081.9,2262.7,1064,344.5,6338.1,657.7,1950.4
1/8/20 13:00,1378.2,2027.2,703.4,1297.6,1102.8,2216.6,1070.6,340.6,6332.6,659.3,1906.4
1/8/20 14:00,1408.1,2030.9,707.5,1292.5,1108.2,2296,1080.7,346.5,6320,655.7,1918.8
1/8/20 15:00,1457,2063.7,720.2,1308.4,1143.4,2416,1097.9,354,6420.5,663.2,1943.8
1/8/20 16:00,1563.9,2131.2,747.6,1347.7,1228.9,2583.1,1152,379.8,6581.9,677.8,1986.2
1/8/20 17:00,1676.6,2259.7,798.5,1413.6,1329.1,2797,1229,419.5,6768.9,704.3,2069.9
1/8/20 18:00,1690.9,2271.5,808.7,1412,1339.5,2837.8,1230.9,433.5,6677.7,706.7,2092.9
1/8/20 19:00,1662.8,2232.7,797.6,1385.6,1327.3,2795.8,1215.4,428.1,6559.1,707.9,2069.4
1/8/20 20:00,1613.7,2166.6,773.1,1340.9,1297.5,2716.7,1191.6,417.3,6384.7,669.9,2026.9
1/8/20 21:00,1542,2065.9,739.7,1269.9,1233.5,2585,1146.3,399.8,6151.7,671.1,1961.9
1/8/20 22:00,1430.6,1925.6,679.7,1181.6,1144.7,2382.9,1057.8,362.4,5811.5,677.8,1878.9
1/8/20 23:00,1351.1,1867.8,632.9,1122.2,1068.2,2197.6,997,334.6,5431.9,658,1796.3
1/9/20 0:00,1307.5,1822.7,593.4,1077.7,1015,2067.2,968.3,322.5,5127.3,666.4,1740.7
1/9/20 1:00,1275.1,1794.6,576.4,1053.3,982.3,2005.9,953.7,325.4,4947.2,665.2,1715.4
1/9/20 2:00,1268,1776,563.5,1039.9,971.8,1961.7,939.9,324.9,4835.3,665.1,1704.8
1/9/20 3:00,1281.1,1775.3,561,1039.5,978.7,1950.5,947.6,320.1,4793.8,666.8,1703.2
1/9/20 4:00,1314.3,1836.6,569.1,1063.6,997.8,1993.5,967.6,327.7,4840.2,673.4,1718.3
1/9/20 5:00,1400.3,1953.7,608.4,1134.7,1061.5,2119.2,1048.4,347.1,5097.6,651,1789.8
1/9/20 6:00,1545.5,2157.7,679.1,1248.6,1169.9,2343.8,1167.8,374.3,5650.4,681.9,1946.9
1/9/20 7:00,1616.6,2254.5,741.1,1316.2,1233.2,2480.4,1194.3,398.2,6180.4,734.6,2021.9
1/9/20 8:00,1596.1,2239.9,744.9,1322,1222.4,2443.5,1197.8,389.6,6456.4,703.6,2029
1/9/20 9:00,1524.2,2207.5,741.4,1311.2,1168.4,2358,1169.7,386.5,6590.8,687,1998.1
1/9/20 10:00,1467.3,2155.7,741.2,1302.6,1127,2286.4,1136,382.9,6606.5,706.8,1986.1
1/9/20 11:00,1432,2121,734.4,1297.7,1097.9,2236.2,1099.1,375.6,6608.5,703.4,1939.3
1/9/20 12:00,1414.9,2113,727.2,1294,1082.6,2204.2,1086.1,362.9,6586.5,698.6,1947.5
1/9/20 13:00,1425.7,2104.9,722.6,1285.4,1083.4,2216,1086.5,367.8,6566,667.7,1959.8
1/9/20 14:00,1458.1,2116.1,721.4,1287.7,1124.9,2281.7,1101.4,374.9,6545.7,667.9,1924.9
1/9/20 15:00,1524.9,2133.8,736.3,1296.4,1187.9,2401,1126.4,388.1,6589.8,677.4,1912.1
1/9/20 16:00,1637.6,2198.6,770.6,1329.4,1268.7,2606.2,1171,406.7,6727.4,685.8,1953.2
1/9/20 17:00,1723.2,2299.2,814.7,1391.4,1360.9,2814,1218,422.3,6870.9,692.9,2036.3
1/9/20 18:00,1723.9,2293.1,816.3,1378.2,1361.2,2841.7,1227.5,435.6,6747.6,726.7,2029.3
1/9/20 19:00,1692.5,2262.2,800.1,1347.4,1340.7,2780.6,1217.1,436.4,6584.1,721,1997.5
1/9/20 20:00,1638.7,2198.4,769.8,1303.8,1306.7,2687.2,1187.7,425.3,6379.3,710.4,1942
1/9/20 21:00,1554.2,2071.9,728.8,1231.6,1238.1,2547.5,1127.5,400.4,6112.9,699.5,1867.1
1/9/20 22:00,1449.2,1932.5,679.3,1139.1,1147.6,2345.7,1066.2,374.3,5768.8,683.3,1771.4
1/9/20 23:00,1356,1837.9,627.6,1074.5,1068.3,2145,983.7,340.8,5380.2,659.6,1662
1/10/20 0:00,1303.3,1798.7,588.2,1038.1,1004.8,2005.3,930.9,321.5,5048.8,611.3,1591.4
1/10/20 1:00,1269.6,1764.9,564.4,1007.5,966.6,1925.7,904.6,318.5,4837.3,605.1,1553
1/10/20 2:00,1251.6,1725.3,548.3,991.1,947.1,1868.5,889.5,310.2,4708.5,601.5,1524.3
1/10/20 3:00,1250.3,1715.9,542.6,987.1,938.4,1848.4,883.9,308.2,4643,598.8,1505.3
1/10/20 4:00,1273.6,1743.9,550.4,1001.8,949.1,1875.4,902.4,311.7,4657.8,609.9,1524.6
1/10/20 5:00,1340,1845.5,582.6,1067,1011.1,1987.2,952.7,320.6,4906.1,622.9,1586.1
1/10/20 6:00,1467.3,2002,638.7,1157.4,1114.6,2181.6,1061.4,337.8,5403.3,673.1,1714.5
1/10/20 7:00,1538.8,2098.1,701.1,1231.4,1166.6,2326.5,1121.1,355.9,5908.8,690.4,1809.4
1/10/20 8:00,1517.5,2088,708.5,1239.1,1169.9,2343.6,1127.1,358.1,6183.1,690,1821.5
1/10/20 9:00,1510.6,2090.4,723.3,1244.8,1179.2,2368.6,1125.6,372.2,6371.1,680.5,1837.2
1/10/20 10:00,1519.8,2102.8,727.7,1246.4,1184.6,2401.6,1120,376.8,6435.1,679.9,1856.2
1/10/20 11:00,1526.6,2087.3,726.6,1238.5,1181.7,2407.4,1104.1,366.1,6453.4,678.8,1854
1/10/20 12:00,1514.1,2042,716.3,1221.9,1163,2352.4,1085.2,357.4,6390.4,649.4,1837
1/10/20 13:00,1499.9,2028.1,702.4,1217.8,1137.1,2245,1070.2,347.2,6284.4,625.9,1830.7
1/10/20 14:00,1481.4,2003.3,681.8,1208,1133.2,2278.7,1050.2,335.3,6220.3,622.6,1791.7
1/10/20 15:00,1488.3,1991.4,681.2,1197.8,1151.7,2264.8,1045.8,333.7,6217.6,647.7,1781.4
1/10/20 16:00,1531.9,2023.1,705.8,1215.2,1195.1,2382.2,1071.9,351.2,6295,658.5,1808.6
1/10/20 17:00,1571.5,2051.6,737.5,1237.7,1232.9,2546.2,1091.4,369.4,6395.2,668.6,1872.1
1/10/20 18:00,1544.6,2019.1,736.5,1215.1,1217.9,2547,1074,366.3,6218.1,662.5,1832.2
1/10/20 19:00,1495.6,1967.8,713.9,1178.2,1187.4,2475.3,1034.7,360.6,6035.7,655.3,1792.3
1/10/20 20:00,1441.9,1899.3,687.3,1137.3,1148.8,2385.1,996,354.3,5833.6,643.4,1760.1
