Time Stamp,F,C,I,B,G,K,E,H,J,D,A
1/1/13 0:00,1203.6,1678.3,640.1,978.1,975.6,2266.9,893.6,306.7,5107,781.7,1637.4
1/1/13 1:00,1146,1596.7,609.9,925.1,925,2110.4,852.5,293.9,4916.5,777.8,1568.5
1/1/13 2:00,1096.1,1522.8,583.1,888.1,870.8,1987.8,815.3,274.3,4715.9,774.3,1516
1/1/13 3:00,1075.1,1497.7,559.1,872.4,848.2,1909.3,794.8,267.8,4551,777.2,1490.4
1/1/13 4:00,1055.5,1507.8,551.1,875.7,843.5,1877.3,808.1,264.7,4471.6,782.9,1490.2
1/1/13 5:00,1077.7,1540.2,559.3,900.8,856.7,1875.6,816.2,272.6,4489,792.1,1513.6
1/1/13 6:00,1116.8,1591.2,583.6,925.3,882.1,1919,847.7,280.1,4572.2,793.3,1556.6
1/1/13 7:00,1144,1657.3,578.8,949.7,905.9,1922.1,867.4,282.6,4643.3,800.8,1587
1/1/13 8:00,1197,1677.1,592.6,971.8,948.8,1994.1,905.1,298.7,4769.7,814.9,1605.7
1/1/13 9:00,1278.6,1809.6,625.6,946,1016,2135.8,980.6,311.2,4965,823.5,1759.3
1/1/13 10:00,1340.9,1895.5,662.5,984.3,1075.9,2279.5,1037.6,325.9,5175.2,833.3,1844.8
1/1/13 11:00,1379.3,1944.6,680.3,1134.9,1104.5,2406.3,1064.7,345.7,5368.1,838.2,1754.8
1/1/13 12:00,1387.3,1959.4,684,1140.5,1112.3,2500.3,1058.2,356.1,5534.6,835.9,1761.4
1/1/13 13:00,1375.9,1949.8,683,1134.5,1113.8,2534.4,1042.3,359.4,5627.6,835.3,1757.9
1/1/13 14:00,1372.1,1937.2,685.1,1126.4,1107.9,2511.3,1038.1,359.5,5640.6,832.6,1755.8
1/1/13 15:00,1398.4,1952,686.4,1128.7,1114.4,2496,1054.1,357.5,5639.2,839,1764.7
1/1/13 16:00,1510.8,2061.4,721.8,1197.9,1202.9,2690.8,1111.6,385.6,5792.6,860.1,1836.5
1/1/13 17:00,1636.1,2256.4,798.1,1350,1336.7,2999,1212.4,438.1,6082.8,880.4,2023
1/1/13 18:00,1633.3,2273.7,808.1,1358.4,1355.1,3016.6,1229.1,439.9,6120,880.2,2048.2
1/1/13 19:00,1615.3,2251.9,795.7,1343.9,1338.7,2975.5,1208.6,434.4,6078.2,879.3,2037.6
1/1/13 20:00,1562.9,2176.5,779.9,1299.4,1297.7,2898.2,1152.3,422.8,5986.4,871.3,2004.2
1/1/13 21:00,1457,2038.5,701.6,1212,1222.2,2755,1079.1,453,5842.8,861.5,1919
1/1/13 22:00,1339.6,1908.9,626.5,1126.8,1121.7,2518,1007,437.7,5599.6,842.5,1808.8
1/1/13 23:00,1247.6,1800.1,605.1,1048.5,1028.8,2264,951.8,364.1,5249.6,823.2,1707
1/2/13 0:00,1206.2,1742.2,561,996.6,961.8,2097.3,923,342.9,4928.8,813.3,1627.9
1/2/13 1:00,1178,1711.9,541.2,972.1,932.2,2008.9,918.1,333.4,4722.9,813.5,1601.4
1/2/13 2:00,1165.9,1665.7,530.2,957.7,918.9,1956.9,915.1,328.1,4584.5,806.6,1590.5
1/2/13 3:00,1174.9,1690.1,523.6,957.3,920.8,1939.6,910,330.5,4518.5,803.3,1597.2
1/2/13 4:00,1211.9,1741.1,569.8,982.9,937.9,1974.9,941.1,304.8,4567.2,808.6,1622.9
1/2/13 5:00,1306.6,1864,603,1060.1,1015.5,2122.1,994.6,327,4781.1,832.2,1706.3
1/2/13 6:00,1481.5,2115.1,683.9,1216.7,1137.6,2402.3,1127.4,382.5,5351.8,857.4,1878.1
1/2/13 7:00,1571.5,2253.2,758.7,1316.2,1215.1,2604,1205.9,405.9,5936.7,876.6,2016.3
1/2/13 8:00,1566.7,2279,776,1328.4,1241.1,2677.6,1210.1,408.9,6314.4,875.9,2034.6
1/2/13 9:00,1576.4,2287.7,791.4,1347,1253.5,2733.5,1211,408.8,6572.7,875.9,2057.9
1/2/13 10:00,1599.6,2294.8,789.2,1353.3,1263.6,2766.7,1225,412.9,6692.3,876.9,2095.2
1/2/13 11:00,1596.5,2298.5,782.2,1373.7,1265.1,2759.5,1220.3,410.7,6751,876.4,2096.7
1/2/13 12:00,1563,2256.7,774.7,1368.2,1244.5,2753.2,1212.7,404.7,6772.3,879.2,2090.5
1/2/13 13:00,1548.1,2243.1,767.4,1382.8,1242.6,2744.2,1201.2,396.7,6754,871.6,2078.4
1/2/13 14:00,1535,2225.4,771.4,1391.7,1247.3,2730.8,1193.4,400.5,6717,871.4,2064.6
1/2/13 15:00,1538.9,2231.1,780.1,1387.1,1265.9,2749.5,1187.5,398,6730.6,878.2,2055.4
1/2/13 16:00,1626.1,2314.8,822.1,1443.8,1339.4,2956.2,1249.4,425.3,6882.8,900.7,2111.8
1/2/13 17:00,1786.8,2485.7,897.2,1538.8,1454.4,3303.3,1326.9,478.5,7165.2,925.6,2260.8
1/2/13 18:00,1795.5,2496.4,904.6,1549.2,1476.8,3339.2,1337.7,486.2,6999.5,925,2282.2
1/2/13 19:00,1778.1,2464.4,881.2,1519.7,1457.2,3261.5,1316.7,479.9,6814.5,927.4,2261.2
1/2/13 20:00,1727.4,2404.2,849.8,1478,1410.2,3146.4,1294.6,469.2,6608.8,914.9,2214.8
1/2/13 21:00,1633.2,2273.9,798,1375.4,1314.2,2950.9,1210.3,440.6,6346.2,901.3,2098
1/2/13 22:00,1517.3,2111.4,728,1252,1200.6,2672.7,1137.5,392.8,5965.6,884.6,1969.8
1/2/13 23:00,1422.5,1974.8,659.8,1152.5,1093.3,2376.3,1075.4,351.5,5507.3,871.5,1837
1/3/13 0:00,1367.6,1882.9,605.8,1070.3,1014.5,2174.9,1023,327.2,5077.8,860.6,1728
1/3/13 1:00,1340.2,1835.7,575.8,1036.1,977.1,2064.3,1002.3,320.5,4823.1,859.7,1675.2
1/3/13 2:00,1331.6,1798.9,560.1,1022.1,964.3,2001,1000.4,316.6,4662,858.6,1650.8
1/3/13 3:00,1337.9,1800.2,553,1020.6,962,1980.7,999.4,318,4597.2,853.2,1641.8
1/3/13 4:00,1366.8,1848.2,561.2,1043.7,989.5,2013.1,1024.7,324.5,4627.8,859.8,1660.9
1/3/13 5:00,1438.2,1985.6,603.8,1124.4,1063.6,2149.7,1074.2,345.5,4878,870.2,1746.7
1/3/13 6:00,1613.8,2254.2,687,1284.7,1197.3,2417.7,1193.9,400.4,5445.5,900.4,1929
1/3/13 7:00,1711.4,2367,759.9,1381.1,1274.9,2620.4,1260.1,431.9,5985.9,920.6,2053
1/3/13 8:00,1707.9,2366,778.1,1385.1,1296.4,2692.1,1261.6,434,6343.1,924.4,2066.9
1/3/13 9:00,1698.5,2361.6,790.5,1390.1,1310.4,2737.7,1271.1,421.4,6592.5,928.5,2085.5
1/3/13 10:00,1699.9,2364.8,797.1,1394.7,1308.4,2750.8,1263.9,419.9,6682,917.5,2109.3
1/3/13 11:00,1676.8,2350.9,793,1402.8,1294.7,2751.4,1247.9,408.9,6724.9,910.5,2105.9
1/3/13 12:00,1643.9,2326.4,785.2,1386,1266.8,2720.3,1231.2,395.4,6731.3,907.2,2092.4
1/3/13 13:00,1636.7,2298.1,780.7,1367.3,1250.5,2681,1213.7,383.7,6709,909.3,2086.5
1/3/13 14:00,1610.3,2252.3,773.5,1350.8,1243.7,2665.6,1201.7,378.2,6672.6,900.2,2074.2
1/3/13 15:00,1606.4,2230.1,768.1,1348.3,1246.1,2700.5,1196.7,392.8,6689.8,892.8,2078.7
1/3/13 16:00,1711.6,2319.6,809,1407,1335.3,2902.6,1250.7,410.7,6858.1,907.4,2143.8
1/3/13 17:00,1849.8,2510,858,1534.9,1453.9,3239,1340.3,493.8,7187.8,922.9,2269.3
1/3/13 18:00,1850.3,2513,894.5,1529.3,1486.6,3272.8,1339.8,492.1,6967.7,922.8,2271.3
1/3/13 19:00,1810.5,2461.5,876.5,1491.4,1472.4,3217,1319.7,482.8,6791.7,921.7,2242.2
1/3/13 20:00,1759.3,2388.6,850,1448.4,1427.6,3112.8,1266,463.6,6574.4,913.4,2187.7
1/3/13 21:00,1643.9,2222,797.5,1345.2,1344.1,2924.5,1185.5,438.3,6311.1,886.9,2083.5
1/3/13 22:00,1508.6,2030.5,729.9,1214.9,1214.8,2644.2,1111.5,398.2,5950.1,871.6,1953.1
1/3/13 23:00,1373.7,1882,660,1109.9,1103.2,2352.7,1030.5,349.4,5469.7,848.1,1812.2
1/4/13 0:00,1294.6,1785.5,610.4,1041.6,1020.1,2147.6,965.1,328.5,5066.4,834.1,1713.1
1/4/13 1:00,1252.7,1711.6,588,1008.4,973.7,2033.7,943.1,314.3,4819.4,825.7,1666
1/4/13 2:00,1228.9,1671.9,568.6,992.8,950.2,1961.3,929.7,307.2,4654.5,816.6,1645
1/4/13 3:00,1225.2,1690.7,561.9,988.6,944.2,1937.9,920,303.9,4585.5,811.7,1635.7
1/4/13 4:00,1244.6,1729.2,563,1008.5,956.9,1965.4,937.4,310,4610.1,816,1659.8
1/4/13 5:00,1325.9,1828.6,598.8,1080.5,1017.2,2099.7,993.5,326.3,4842.4,830.1,1733.5
1/4/13 6:00,1490.6,2046.6,674.8,1222.1,1142,2364.9,1108.1,372.2,5399.9,856.1,1912.1
1/4/13 7:00,1576.1,2173.4,745.5,1312.5,1207.6,2559,1183.3,400.7,5939.8,870.5,2046.3
1/4/13 8:00,1553.1,2165.5,760.5,1317.4,1226.9,2639.1,1182.4,398.3,6329.9,871.2,2053.9
1/4/13 9:00,1532.5,2170.6,781.8,1331.3,1232.9,2698.1,1181.2,393.9,6567.6,865.9,2080.2
1/4/13 10:00,1534.3,2166.6,782.2,1345.6,1238.3,2725.1,1185,393,6649.6,868.8,2100.7
1/4/13 11:00,1530.4,2159.8,777,1338.1,1228.5,2699.2,1170.5,385.9,6697.2,868.9,2096.4
1/4/13 12:00,1497.6,2128.8,771.4,1319.4,1203.6,2670.5,1161.1,379,6700.1,667.1,2064.8
1/4/13 13:00,1488.2,2123.3,763,1306.1,1181.9,2620.1,1153,368.4,6661.9,629.8,2054.2
1/4/13 14:00,1477.4,2085,755.3,1279.3,1166.1,2597.5,1141.2,367.6,6615.2,702.2,2023.9
1/4/13 15:00,1494.4,2064.3,760.6,1271.9,1171.3,2626.1,1135.2,373.7,6621.1,837.7,1995.3
1/4/13 16:00,1563.7,2125.8,797.6,1319.9,1237.1,2806.2,1171.5,394.8,6757.1,861.4,2045.4
1/4/13 17:00,1682.5,2299.1,866,1427.9,1367.7,3109.1,1253.9,444.6,6974.3,876.6,2196.6
1/4/13 18:00,1657.9,2294.3,866.2,1416.1,1372.2,3134.4,1236.7,455.3,6796.4,871.2,2196.3
1/4/13 19:00,1613.1,2248,847.6,1380.2,1351.6,3061.2,1225.5,446.2,6608.4,859.6,2157.9
1/4/13 20:00,1560.1,2187.2,815.4,1350.1,1319.1,2966.8,1189.2,430,6402.2,850.2,2117.4
1/4/13 21:00,1472.9,2081.3,779,1277.2,1252.8,2822.2,1123.3,408.8,6160.4,839.1,2031.4
1/4/13 22:00,1385.8,1954.9,730,1179.6,1164.7,2614.6,1044.1,376.2,5856.6,821.7,1930.9
1/4/13 23:00,1284.5,1815.3,669.6,1080,1071.8,2369.1,962.1,341.8,5473.4,815.4,1799.8
1/5/13 0:00,1214.8,1715.9,593,1003.5,1004,2173.6,921.2,340.2,5112.4,797.9,1685
1/5/13 1:00,1171,1675.3,530.5,965.8,958.5,2039.4,889.5,354.6,4860.1,791.4,1632.9
1/5/13 2:00,1142.4,1628.2,512.7,943.2,931.8,1963,861.9,343.6,4682.6,786.9,1577.9
1/5/13 3:00,1130.2,1620.3,504,930.3,911.3,1924.6,856.3,333.1,4587.2,784,1559.7
1/5/13 4:00,1126.2,1626.2,503.4,934,910.6,1921.4,865.9,333.1,4558.2,787.6,1557
1/5/13 5:00,1133.9,1669,512.9,958.1,933.7,1961.9,893,339.6,4617.6,799.5,1582.8
1/5/13 6:00,1190.6,1747.5,540.4,1006.7,981.3,2070.7,935.5,358.3,4800.6,806,1644.4
1/5/13 7:00,1260.1,1838.6,568,1061.9,1022.9,2164.3,982.1,381.4,5004.7,817.1,1701.5
1/5/13 8:00,1340.9,1893.9,593.9,1101.5,1076.3,2294.1,1036.8,407.4,5254,826.1,1750.1
1/5/13 9:00,1407,1973.2,613.9,1148.6,1123.4,2391,1082.1,421.2,5491.7,835.5,1790.3
1/5/13 10:00,1437.5,2011.9,628,1176,1152.1,2443.9,1094.8,425.8,5698.5,838.3,1811.9
1/5/13 11:00,1426.9,2021.7,630.2,1181.3,1146.5,2457.5,1086.9,426.4,5787.7,840.8,1806.2
1/5/13 12:00,1409.3,1995.7,626.8,1165.4,1134.8,2433.5,1070.6,412.8,5798.4,835.6,1799.3
1/5/13 13:00,1391.6,1941.8,616.2,1146.9,1115.6,2388.9,1045.4,405,5779.8,830.4,1806.5
1/5/13 14:00,1364.2,1892.8,615.1,1133.1,1096.8,2353.7,1033.9,390.4,5663.9,827.4,1803.9
1/5/13 15:00,1363.6,1855.5,627.6,1131.3,1090.3,2360.7,1023.3,384.6,5690.9,825.8,1799.1
1/5/13 16:00,1447.1,1969.9,673.6,1194.3,1160.9,2555.6,1091.9,406.9,5848.7,844.3,1855.5
1/5/13 17:00,1595.6,2144.2,735.6,1315.8,1300,2869.9,1201,464.2,6117.1,870.3,1992.3
1/5/13 18:00,1593.3,2128.3,744.1,1309.3,1308.7,2894.4,1194.7,475.2,6130.4,866.7,2016.3
1/5/13 19:00,1554.2,2109.4,730.3,1279.4,1288.9,2838.5,1168.6,468.7,6051.9,862.1,1985.9
1/5/13 20:00,1514.5,2069.4,716.6,1243.3,1262.6,2772.4,1119.5,459.4,5926.5,859.9,1951.9
1/5/13 21:00,1454.9,1990.1,691.6,1190.5,1212.3,2669.1,1067.2,444.8,5767.6,846.8,1914.1
1/5/13 22:00,1361.5,1889.5,648.2,1116.3,1139.3,2505.4,1009.7,420.2,5554.7,836.4,1828.3
1/5/13 23:00,1262.8,1777.8,607,1030.4,1044.3,2301.7,948.8,380.7,5271.2,816.2,1715.6
1/6/13 0:00,1188.2,1685.2,589.8,958.3,971.2,2116.3,894.7,322,4957.5,808.8,1603.5
1/6/13 1:00,1134.8,1621.4,569.2,919.8,915.3,1974.2,862.2,295.5,4701.4,803.3,1547.4
1/6/13 2:00,1108.7,1599,547.7,897.6,886.7,1890.7,850.9,283,4526.6,797.2,1522.2
1/6/13 3:00,1100.3,1582.5,535.8,887.7,873,1836.9,837.5,277.6,4428.1,795.3,1493.6
1/6/13 4:00,1106.7,1585.1,532,887.8,873.4,1828.6,839.8,278.6,4394.9,796.6,1485.9
1/6/13 5:00,1121.2,1603.8,540,904.7,889.9,1856.7,870.5,282.9,4423.3,796.4,1507.1
1/6/13 6:00,1161.4,1662.6,556.4,941.3,931.5,1916.9,889.2,294.8,4521.7,804.6,1544.8
1/6/13 7:00,1211.4,1732.9,575.9,984.2,974.7,2007.5,930,311.8,4667,819.9,1595.7
1/6/13 8:00,1298.1,1801.2,604.6,1020.7,1031.5,2121.9,981.4,333.1,4915.1,834.2,1642.3
1/6/13 9:00,1368.7,1855.3,634.6,1067.7,1073.7,2253.3,1030.8,345.4,5168.2,838.6,1693.7
1/6/13 10:00,1403.6,1880.4,649.4,1096.6,1094.8,2311.1,1038.7,345.1,5353.7,847.6,1726.3
1/6/13 11:00,1412.2,1912.6,662.1,1120.1,1105.3,2308,1038.5,341.6,5469.9,846.6,1749.2
1/6/13 12:00,1397.3,1917.3,659.5,1127.1,1091.7,2298.9,1036.2,334.5,5513.8,849.3,1760.4
1/6/13 13:00,1369.7,1916.7,650.7,1128.5,1085.5,2289.8,1031.4,328.4,5519.1,845.3,1774.6
1/6/13 14:00,1350.4,1903.4,650,1131.7,1074.5,2281.4,1020.7,324.3,5506.6,838.8,1782.6
1/6/13 15:00,1366,1911.8,657.7,1142.4,1084.4,2306.5,1022.4,333.1,5520.3,834.6,1787.4
1/6/13 16:00,1480.7,2019.2,693.8,1203.2,1164.5,2497.5,1081.4,363.4,5685.1,855.3,1850.7
1/6/13 17:00,1598.7,2189.7,772.7,1327.2,1303.3,2840.1,1169.5,419,6012.1,868.3,1986.4
1/6/13 18:00,1592.4,2185.2,792,1322.6,1316.8,2870.4,1176.4,421.1,6046.7,862.9,1979
1/6/13 19:00,1548.5,2126.8,788,1284.9,1285.2,2810.9,1145.4,404.2,5973,858.7,1957.8
1/6/13 20:00,1491.5,2058.7,771.4,1240.9,1238.4,2721.1,1091.7,389.4,5849.2,849.6,1905.1
1/6/13 21:00,1384.8,1952.7,725.2,1169.4,1163.9,2567.6,1007.4,363.8,5647.8,828.3,1821.6
1/6/13 22:00,1264.6,1806.9,677.5,1080.6,1068.2,2353.5,941.7,329.2,5382.4,813.6,1730.6
1/6/13 23:00,1167.7,1692.6,618.2,995.4,969.9,2126.2,868,295.9,5011.5,805.2,1612.3
1/7/13 0:00,1101.8,1609.4,577.3,939.8,901.1,1943.8,824.3,273.4,4684.5,799.8,1551.3
1/7/13 1:00,1067.3,1577.6,556.9,916.7,862.4,1851.2,812.3,263.4,4475,798.6,1524.7
1/7/13 2:00,1058.1,1569.8,537.7,906.9,847.6,1792.4,789,264.4,4346.9,794.5,1513
1/7/13 3:00,1059.3,1567.9,526.7,914.1,847.4,1777.1,801.7,268.5,4292,794.7,1522.8
1/7/13 4:00,1084.4,1615.7,533.8,945.8,866.6,1813.2,817.5,279.6,4358.6,803.9,1556.5
1/7/13 5:00,1178.5,1754.1,564.2,1031.5,932.3,1958.9,881.9,304.1,4610,822.4,1658.6
1/7/13 6:00,1371.1,2015.3,647.8,1179.4,1064.4,2241.3,1015.3,349.3,5201.3,852.2,1852.7
1/7/13 7:00,1479.2,2170.9,721.5,1294.4,1134.7,2425,1100.2,370.8,5762,864.3,1998
1/7/13 8:00,1497,2180.2,725.9,1298.2,1152.1,2469.2,1127.5,362.9,6107,869.4,2010.1
1/7/13 9:00,1514.2,2175.1,733.4,1296.9,1147.1,2488.2,1141.6,354.2,6328.4,879.8,2003.4
1/7/13 10:00,1528.4,2201.5,738.1,1320.1,1155.6,2504.9,1156.8,351.1,6439,868.6,2019.5
1/7/13 11:00,1521.4,2202.7,739.3,1327.4,1147.6,2503.1,1157.5,347.8,6476.7,854.7,2022.5
1/7/13 12:00,1494.2,2150.2,733.6,1305.9,1143.5,2478.4,1139.2,334.6,6467.8,852.3,2018.4
1/7/13 13:00,1474.8,2132.6,729.6,1296,1126,2461.1,1130.6,336.2,6458.1,850.1,2025.6
1/7/13 14:00,1458.6,2101.1,726.2,1286,1115.6,2445.4,1107.1,333.6,6426.9,855.6,2016
1/7/13 15:00,1464.7,2095.3,731.2,1280.2,1131.4,2474.6,1115.5,338.3,6434.6,853.4,1996
1/7/13 16:00,1556.2,2181.6,769,1325.3,1211.5,2656.1,1157.3,360.5,6560.8,869.4,2034.9
1/7/13 17:00,1703.5,2389.3,847.3,1456.2,1364.5,2997.3,1253.4,416.3,6803.4,895.3,2168.4
1/7/13 18:00,1723.4,2411.9,859.8,1464.9,1386.3,3048.8,1257,432.4,6661.2,891.9,2178
1/7/13 19:00,1697,2369.1,845.8,1433.1,1375.9,2981.7,1247,431.1,6511.9,887.7,2156.5
1/7/13 20:00,1642.1,2267.1,820.2,1383.9,1341.9,2895.9,1230.1,420.6,6284.8,881.1,2112
1/7/13 21:00,1541.6,2143.7,775.6,1284.1,1262.3,2731.7,1172,395,6043.1,871.5,2010
1/7/13 22:00,1416.1,1971.9,707,1171,1163.5,2482.9,1095.1,358.2,5662.4,851.5,1888.3
1/7/13 23:00,1316.5,1828.3,635.5,1076.2,1062.9,2220.2,1011.1,319.4,5192.2,830.2,1763.7
1/8/13 0:00,1251.1,1759.5,581.8,1015.6,978.5,2047.7,963.7,305.3,4780.7,826.9,1679.6
1/8/13 1:00,1216.9,1711.9,557.2,983.1,933,1943.4,917,299.3,4545.1,818.1,1627.8
1/8/13 2:00,1209.8,1693.4,538.4,966.7,918.2,1886.8,907.3,298.5,4399.5,815.4,1620.9
1/8/13 3:00,1210.2,1679.9,534.8,965.4,916.6,1861.9,906,297.2,4366,809.7,1611
1/8/13 4:00,1229.6,1722.6,543,986.9,932.3,1894.2,921.9,304.6,4395.3,816.6,1639.4
1/8/13 5:00,1314.5,1837.7,577.9,1063,1010.4,2025.5,986.6,330.4,4657.2,833.8,1729.5
1/8/13 6:00,1501.8,2061.8,664.3,1205.7,1146.2,2294.2,1140.7,378.9,5233.8,864,1911.1
1/8/13 7:00,1595.2,2168.8,726.7,1287.7,1212.5,2467.7,1222.7,398.2,5794.5,880.4,2016.7
1/8/13 8:00,1590.2,2141.5,731.8,1277,1231.3,2503.2,1211.4,395.2,6130.5,867.4,2023.6
1/8/13 9:00,1578,2144.8,737.4,1286.3,1225.6,2514.7,1205.7,388.3,6345.5,862.6,2034.8
1/8/13 10:00,1558.7,2142.7,740.2,1286.8,1212.8,2523.1,1189.3,376.4,6406.7,856.2,2036.4
1/8/13 11:00,1538.3,2115.2,698.1,1280.4,1195.1,2502.9,1165.2,404.9,6433.9,846,2028.3
1/8/13 12:00,1512.5,2068,711,1255.8,1169.8,2472.8,1138,366.2,6422.6,842,2004.1
1/8/13 13:00,1484,2043,712.4,1243.9,1154.1,2444.3,1117.1,348.2,6411,838.6,1995.1
1/8/13 14:00,1454.5,2015.6,712.3,1234.8,1151.7,2433.5,1106.2,336.5,6398.9,838.1,1983.9
1/8/13 15:00,1464.6,2015,723.4,1236,1161.8,2456.4,1100.7,340.4,6388.4,841.4,1969.3
1/8/13 16:00,1556.3,2083.9,756.7,1277.2,1219.6,2624.6,1158.1,368,6528.8,853.9,2010.3
1/8/13 17:00,1693.4,2275.2,827.9,1417.2,1353.1,2953.5,1254,420.7,6781.7,869.6,2155.8
1/8/13 18:00,1700.1,2285.3,838.1,1424.9,1369.2,2989,1248.9,432,6653.5,866.8,2168.3
1/8/13 19:00,1668.8,2242.7,825.5,1398.1,1340.5,2923.5,1235.3,428.9,6462.3,862.1,2145.7
1/8/13 20:00,1610.4,2177.9,803.8,1352.7,1303.9,2817.5,1195.1,415.5,6246.4,854.1,2100.1
1/8/13 21:00,1507.8,2052.8,756.5,1266.3,1219.5,2648.9,1119.9,388.9,5971.3,833.3,1996.9
1/8/13 22:00,1376.4,1890.8,691.9,1156.8,1109.6,2392.8,1040.6,350.6,5590.3,814.2,1890.5
1/8/13 23:00,1259.8,1752.8,623.4,1059.8,1016.9,2143.1,948.3,319.3,5127.5,799.2,1753.7
1/9/13 0:00,1191.2,1696.8,578.6,997.1,943.2,1966.9,917.6,297.8,4716.9,788.2,1661.6
1/9/13 1:00,1165.4,1655.1,552.8,967.3,914.7,1875.8,896.7,291.7,4476.5,786.1,1629
1/9/13 2:00,1159.8,1622.6,538.9,949.8,903.7,1827,885.9,288.8,4337.3,785.1,1604.1
1/9/13 3:00,1161.6,1629.6,534.5,950.1,906.1,1821.2,881.1,289.1,4282.9,779.2,1599.2
1/9/13 4:00,1182.2,1673.1,542.8,975.1,924.7,1859,907.8,296.9,4314.2,786.5,1621.7
1/9/13 5:00,1266.1,1805.1,582.5,1052.4,991.2,1989.6,976.5,320.5,4579.5,809,1697.1
1/9/13 6:00,1463.1,2041.7,668.5,1190.9,1127.8,2270.3,1113.1,372.5,5160.8,843.7,1876.8
1/9/13 7:00,1559.2,2153,731.5,1277.7,1193.1,2456.5,1184.4,392.9,5727.4,863.2,1993.9
1/9/13 8:00,1545.1,2145.3,736.9,1281.4,1208.3,2520.3,1195.4,386.3,6076.8,856.8,2005.6
1/9/13 9:00,1546.8,2137.9,749,1286.6,1223.1,2508.6,1194.3,375.3,6283.3,853,2014.5
1/9/13 10:00,1544.2,2152.1,738.8,1300,1224.1,2506.7,1184.6,372.4,6347.3,851.1,2013.6
1/9/13 11:00,1532.5,2176.2,734.3,1290.2,1219.4,2509.1,1186.4,368.6,6394.2,848,2005.6
1/9/13 12:00,1526.6,2156.2,733.6,1261.9,1199.1,2517.9,1187.8,368.4,6451.1,843.5,1992.7
1/9/13 13:00,1524.2,2118.9,739.6,1254.4,1206.5,2519.3,1178.2,369.5,6466.4,832.1,1999.6
1/9/13 14:00,1499.7,2060.9,742.8,1242,1211.1,2547.4,1157.1,371.2,6491.3,828,1978.4
1/9/13 15:00,1509.6,2026.5,758,1234.1,1221,2617.7,1143.9,388.3,6553.9,838.1,1953.1
1/9/13 16:00,1556.1,2071.2,783.7,1268.8,1267.6,2766.5,1170.1,396.6,6658.4,859.8,1984.7
1/9/13 17:00,1681.6,2235.2,833.7,1389.7,1366.9,2986.8,1266.9,427.4,6831.2,877.5,2106.9
1/9/13 18:00,1686.1,2233,842.8,1395.9,1368.6,2991.9,1269.1,434.4,6632.9,864.8,2132.2
1/9/13 19:00,1644.8,2196.5,824.4,1363,1343.9,2916.6,1237.9,430.1,6437.3,862.4,2101.2
1/9/13 20:00,1584.6,2127.8,786.2,1317.1,1301.3,2807.6,1187.9,416.7,6231.9,848.5,2056
1/9/13 21:00,1472.7,2018,739.1,1231.7,1213.4,2621.9,1119,386.3,5960.7,825.4,1950.2
1/9/13 22:00,1332.4,1832.7,679.5,1124.2,1097.7,2360.8,1019.6,346,5580.9,805.5,1833.1
1/9/13 23:00,1218.9,1702.5,609,1038.3,997.5,2102.8,927.2,305.5,5137.7,784,1709.7
1/10/13 0:00,1143.3,1625.4,557.4,977.5,924.3,1930.6,891.8,278.1,4719.1,775.9,1622.2
1/10/13 1:00,1102.7,1579.3,531,946.6,878.1,1831.6,851.3,274.3,4463.8,773.5,1572.3
1/10/13 2:00,1085.4,1538.5,519.2,929.8,855.7,1771.6,826,267.3,4322.6,767.2,1552.7
1/10/13 3:00,1087.7,1531.9,515.7,929.6,854.3,1757.4,815.5,267.9,4274.3,769,1548.5
1/10/13 4:00,1106.8,1574.1,522.4,949.5,865,1787,833.4,272.2,4305.4,774.3,1567.5
1/10/13 5:00,1187.8,1735.9,557.1,1029.7,931.8,1923.1,911,298.5,4566.4,792.4,1650.6
1/10/13 6:00,1382.2,1966.1,643.1,1164,1064.8,2209,1058,345.9,5152.6,830.3,1827.5
1/10/13 7:00,1479.6,2073.7,709.7,1240.5,1131.5,2380.7,1126.3,365.8,5714,841.2,1954.7
1/10/13 8:00,1468.1,2042,717.7,1234.7,1141.9,2424,1131.3,361.9,6078.6,837.8,1958.2
1/10/13 9:00,1463.7,2044.9,727.7,1235.5,1145.8,2446.3,1123.9,353.6,6263,834.4,1964.7
1/10/13 10:00,1456.9,2032.8,729.2,1234.3,1142.1,2465.8,1108.7,348.5,6358.6,830.3,1958.7
1/10/13 11:00,1435.1,2012,726.5,1221.9,1138.8,2464.3,1094.8,340.5,6390.4,817.9,1946.7
1/10/13 12:00,1407.9,1986.2,717.3,1205,1124.4,2439.2,1070.4,335.3,6388.9,813.2,1931.6
1/10/13 13:00,1394,1987.9,720.4,1197.9,1110.3,2418.2,1051.8,328.3,6387.2,810.8,1933.1
1/10/13 14:00,1386.9,1960,714.8,1186.4,1104.1,2409.1,1039.8,323.5,6364.8,804.5,1908.6
1/10/13 15:00,1398.5,1948.3,717.7,1177,1108.4,2432.6,1050.5,326.2,6365.1,806.5,1883.2
1/10/13 16:00,1474.2,2023.8,739.1,1220,1168.6,2586.6,1080,364,6495.2,826.3,1928.1
1/10/13 17:00,1612.1,2231,825,1353,1306.6,2903.1,1185.6,398.2,6776.4,846.2,2067
1/10/13 18:00,1628.6,2251.4,829.4,1368.6,1324.8,2952.1,1206.1,415.1,6593.6,844.7,2088.2
1/10/13 19:00,1600.4,2235.6,810.2,1343.9,1313.3,2901.8,1190.1,415.3,6432.4,845.8,2073
